id,userid,yearReg,companyName,companyWebsite,contactName,contactEmail,contactPhone,companyAddress1,companyAddress2,companyCity,companyState,companyZip,additionalContactInfo,previousAttendance,industry,majors,positionsAvailable,degreesNeeded,companyRegLocations,onlineEmpApplication,applicationHiringPolicy,numberRepsAttending,preferableDateofAttendance,attendingReception,companyProfile,paymentAddress1,paymentAddress2,paymentCity,paymentState,paymentZip,eligibleForDiscount,sponsorshipClass,dateCreated,dateModified,Building
24,63,2013,New World Systems,www.newworldsystems.com,Jessica Goodwin,jessica.goodwin@newworldsystems.com,248-269-1000,888 W. Big Beaver Rd,Suite 600,Troy,Michigan,48084,"Linda Barr-Horney, linda.barr-horney@newworldsystems.com",Yes,Computer Software,CE:CS:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,Midwest:,www.newworldsystems.com/careers,1,2,Monday September 23,No,"New World Systems has provided solutions, including application software, hardware, training and support, for Local Government and Public Safety agencies since 1981. New World is headquartered in Troy, Michigan, privately held and employee-owned. New World's longevity, stability, financial strength, experience, and specialization in the public sector uniquely qualify us as an established industry leader.",,,,none,,,,5/1/2013 8:00,5/1/2013 8:00,EECS
189,239,2013,Nexteer Automotive,www.nexteer.com,Sarah Maday,sarah.maday@nexteer.com,989-757-5169,3900 Holland Rd.,,Saginaw,Michigan,48601,,Yes,Automotive & Transport Equipment,CE:EE:IOE:ME:,Full-time:Summer Internship:,Bachelors:,Midwest:,www.nexteer.com/careers,1,4,Monday September 23,No,"Nexteer Automotive is a global leader in advanced steering and driveline systems. Nexteer’s in-house development and integration of hardware, software and electronics gives the company an unmatched competitive advantage as a full service steering supplier.
Nexteer draws upon a 100-year heritage of vehicle integration expertise and product workmanship.",,,,none,,,,6/13/2013 9:27,6/13/2013 9:27,EECS
245,303,2013,Nissan North America,www.nissan.jobs,Dayana Jerkins,nrt@nissan-usa.com,615-725-1571,One Nissan Way,,Franklin,Tennessee,37067,,No,Automotive & Transport Equipment,AERO:AUTO:CHEME:CIVIL:CE:CS:EE:EP:FE:IOE:MFE:MSE:ME:EE Systems:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,www.nissan.jobs,1,2,Tuesday September 24,No,"Innovation that excites.  It's the inspiration for everything we do. For Nissan, it means rethinking the ordinary, pushing the boundaries, exceeding expectations, and anticipating the needs of an ever-changing planet. Every Nissan and Infiniti vehicle is a result of this passionate mindset, yet with a practical side that reflects the times.",,,,none,,,,7/11/2013 12:43,7/11/2013 12:43,EECS
136,186,2013,North American Bancard/PayAnywhere,www.payanywhere.com,Jessica Whitty,jwhitty@nabancard.com,248-269-6000,250 Stephenson Highway,,Troy,Michigan,48083,,No,Entrepreneurial/Start-up,CS:,Full-time:Summer Internship:Co-Op:,Masters:Bachelors:,Midwest:,,1,3,Monday September 23,No,"Pay Anywhere launched in early 2011 as the perfect solution for mobile merchants. Small lawn services to large food delivery chains, anyone has their Smart Phone with them and can take a payment wherever they are. We develop technology to meet the demands of our customers. 

We are financially backed by North American Bancard, a 20 year old independently held merchant service provider and debt free organization.",,,,none,,,,5/16/2013 7:54,5/16/2013 7:54,EECS
18,60,2013,Northrop Grumman,http://careers.northropgrumman.com/,Julie Gourley,julie.gourleyu@ngc.com,703-659-7321,2980 Fairview Park Drive,,Falls Church,Virginia,22042,my email address is julie.gourley@ngc.com. Its incorrect above and it wouldn't let me change it.,Yes,Aerospace,AERO:CHEME:CIVIL:CE:EE:IOE:ME:,Full-time:Summer Internship:Co-Op:,Masters:Bachelors:,West Coast:Northeast:Midwest:,http://careers.northropgrumman.com/,1,3,Tuesday September 24,Yes,"Northrop Grumman Corporation is a leading global security company providing innovative systems, products and solutions in aerospace, electronics, information systems, and technical services to government and commercial customers worldwide.   
	Northrop Grumman is committed to hiring and retaining a diverse workforce.  We are an Equal Opportunity Employer, making decisions without regard to race, color, religion, sex, national origin, age etc.",2980 Fairview Park Drive,,Falls Church,Virginia,22042,,,5/1/2013 7:02,7/12/2013 8:44,EECS
216,274,2013,NVIDIA,http://www.nvidia.com/page/home.html,Ok Clark,hr-universityteam@nvidia.com,408-486-4624,2701 San Tomas Expressway,,Santa Clara,California,95050,,,Computer Hardware,CE:CS:EE:ME:EE Systems:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,West Coast:Northeast:Northwest:Midwest:Southeast:,,1,4,Monday September 23,No,"NVIDIA is the world leader in visual computing technologies and the inventor of the GPU, a high-performance processor which generates breathtaking, interactive graphics on workstations, personal computers, game consoles, and mobile devices. NVIDIA serves the entertainment and consumer market, the professional design and visualization market, the high-performance computing market and powers the next generation of mobile devices.",2701 San Tomas Expressway,Mailstop/MailBox: MS-04 / D106,Santa Clara,California,95050,,,6/26/2013 11:41,6/26/2013 11:41,EECS
66,119,2013,Orbitz Worldwide,www.orbitz.com,Alex Taggart,alex.taggart@orbitz.com,312-260-2574,500 W. Madison St.,Suite 1000,Chicago,Illinois,60661,,Yes,Consumer Products,CE:CS:,Full-time:,Masters:Bachelors:,Midwest:,,1,5,Monday September 23,No,"Orbitz Worldwide is a prominent online travel company. From mobile apps and sites, to social media, to migrating all of our brands onto one technology platform so that when one brand makes an enhancement, all brands benefit—we're leading the way in travel technology.

We have a dynamic, fast-paced environment, and consequently offer an excellent opportunity for leadership, creativity and personal success.",,,,none,,,,5/1/2013 13:27,5/1/2013 13:27,EECS
51,99,2013,Palantir Technologies,www.palantir.com,Billijo Jensen,bjensen@palantir.com,650-815-2395,100 Hamilton Ave.,Ste. 300,Palo Alto,California,94301,,Yes,Computer Software,CE:CS:EE:EP:FE:,Full-time:Summer Internship:Co-Op:,Bachelors:,West Coast:Northeast:,http://www.palantir.com/careers/OpenPositionLanding,1,4,Monday September 23,No,"Palantir is a software company that builds and sells data fusion platforms and applications for solving large, complex data problems.  Our work involves  building the infrastructure to fuse together disparate data sources into a single, coherent, interactive, human-understandable picture of a real world problem.  We solve big data's 'last mile' problem with engineering that is equal parts large-scale data processing and high-quality user interfac",100 Hamilton Ave.,Ste. 300,Palo Alto,California,94301,,Gold,5/1/2013 10:36,5/1/2013 10:36,EECS
37,79,2013,PEAK6 Investments,http://www.peak6.com/,Audra Falk,afalk@peak6.com,312-444-8634,141 W Jackson Blvd,Suite 500,Chicago,Illinois,60604,,No,Banking,CE:CS:,Full-time:,Bachelors:,Midwest:,http://www.peak6.com/students/,3,3,Monday September 23,Yes,"PEAK6 Investments is a leading financial institution with headquarters in Chicago and offices in New York and Seattle. Established in 1997, PEAK6 manages a portfolio of businesses including proprietary trading, online brokerage, and asset management.",141 W Jackson Blvd,Suite 500,Chicago,Illinois,60604,,,5/1/2013 9:11,5/1/2013 9:11,EECS
100,152,2013,PepsiCo,www.pepsico.com/careers,Lara Eckler,pepsico@nc3.com,401-642-1713,700 Anderson Hill Road,,Purchase,New York,10577,,Yes,Consumer Products,CHEME:EE:IOE:MFE:ME:,Full-time:Summer Internship:,Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,,2,5,Monday September 23,No,"PepsiCo offers the world's largest portfolio of billion-dollar food and beverage brands, including 22 different product lines that generate more than $1 billion in annual retail sales each. Our main businesses -- Quaker, Tropicana, Gatorade, Frito-Lay, and Pepsi Cola -- also make hundreds of other enjoyable and wholesome foods and beverages that are respected household names throughout the world.",2 Pleasant Street,,Pawtucket,Rhode Island,2860,,,5/7/2013 8:52,5/7/2013 8:52,EECS
101,153,2013,Perrigo,www.perrigo.com,Claire DeWitt,claire.dewitt@perrigo.com,269-686-1963,515 Eastern Avenue,,Allegan,Michigan,49010,rachel.fearnley@perrigo.com,Yes,Pharmaceutical,CHEME:IOE:MFE:ME:PHARM:,Summer Internship:Co-Op:,Bachelors:,Midwest:,www.perrigocareers.com,2,4,Monday September 23,No,"At Perrigo our mission is clear:  we seek to provide quality affordable healthcare products.  With over $3 billion in sales and more than 0,000 people working around the world, Perrigo Company is a leading global healthcare supplier.  We develop, manufacture, package, and distribute over-the-counter and prescription pharmaceuticals, nutritional products, active pharmaceutical ingredients and consumer products.",,,,none,,,,5/7/2013 9:29,5/7/2013 9:29,EECS
243,302,2013,PinnacleAIS,www.pinnacleais.com,Pamela Gathright,pamela.gathright@pinnacleais.com,281-598-1330,5050 Strawberry Road,,Pasadena,Texas,77504,Laura Timmons: laura.timmons@pinnacleais.com,No,Consulting,AERO:CHEME:IOE:MSE:ME:,Full-time:Summer Internship:Co-Op:,Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,,1,3,Tuesday September 24,No,"PinnacleAIS is a leading service provider to the petroleum, chemical, and mining processing industries, specializing in the development and turnkey implementation of best-in-class asset integrity programs. This, in turn, ensures that their facilities minimize risk, ensure compliance with codes and regulations, and optimize the costs associated with their assets.",,,,none,,,,7/11/2013 9:55,7/11/2013 9:55,EECS
83,137,2013,Pivotal Labs,http://www.pivotallabs.com,Jared Wright,jwright@pivotallabs.com,415-777-4868,875 Howard St,5th Floor,San Francisco,California,94103,,,Computer Software,CE:CS:EP:,Full-time:,PhD:Masters:Bachelors:,West Coast:Northeast:Midwest:,http://pivotallabs.com/careers/,1,2,Monday September 23,Yes,"As a recognized leader in highly disciplined agile software development practices, Pivotal Labs has been building high reliability software for over 20 years. We build consumer and enterprise web and mobile applications for global clients, and have a growing practice building applications for the iOS and Android platforms. We also developed Pivotal Tracker, the project management and collaboration",875 Howard St,5th Floor,San Francisco,California,94103,,,5/2/2013 12:10,5/2/2013 12:10,EECS
74,129,2013,"Plastipak Packaging, Inc.",www.plastipak.com,Amanda Reynolds,areynolds@plastipak.com,734-354-7384,41605 Ann Arbor Road,,Plymouth,Michigan,48170,,Yes,Manufacturing,CE:EE:IOE:MFE:MSE:ME:,Full-time:Co-Op:,Masters:Bachelors:,Midwest:,www.plastipak.com/careers,2,4,Monday September 23,No,"Plastipak Packaging, Inc. develops and manufactures packaging products. It provides plastic rigid containers for salad dressings, mayonnaises, sauces, and grated cheese, as well as beverage containers and bottles. Plastipak Packaging, Inc. was founded in 1967 and is based in Plymouth, Michigan. The company has operations in North America, Europe, and South America. Plastipak Packaging, Inc. operates as a subsidiary of Plastipak Holdings, Inc.",41605 Ann Arbor Road,,Plymouth,Michigan,48170,,,5/2/2013 6:09,5/21/2013 7:50,EECS
141,193,2013,Plex Systems,www.plex.com,Michele McCallister,mmccallister@plex.com,248-391-8036,900 Tower Drive,Suite 1400,Troy,Michigan,48098,,Yes,Computer Software,CS:,Full-time:Summer Internship:,Masters:Bachelors:,Midwest:,,3,2,Monday September 23,No,"Plex Online is a SaaS ERP (software as a service) Cloud ERP solution for the manufacturing enterprise. Plex Online offers industry-leading features for virtually every department within a manufacturer, including Manufacturing Execution Systems (MES) and Quality Management Systems (QMS) for the shop floor, Supply Chain Management (SCM) for procurement, and Enterprise Resource Planning (ERP) for finance and management.",,,,none,,,,5/17/2013 13:48,5/17/2013 13:48,EECS
72,126,2013,Pocket Gems,Pocketgems.com,Ona Lee Allen,ona@pocketgems.com,415-314-9777,220 Montgomery Street,Suite 750,San Francisco,California,94104,,,Computer Software,CS:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,West Coast:,,1,3,Monday September 23,Yes,"Pocket Gems is looking for the best generalist developers in the world to join us in revolutionizing the mobile gaming paradigm. No pressure or anything. ;- )
 
A Sequoia Capital backed mobile gaming startup, Pocket Gems was founded by Daniel Terry and Harlan Crystal.","220 Montgomery Street, Suite 750",,San Francisco,California,94104,,,5/1/2013 17:06,5/1/2013 17:06,EECS
202,258,2013,"PPG Industries, Inc.",www.ppg.com,Amy Trapp,ppg@recsolu.com,312-566-6386,One PPG Place,,Pittsburgh,Pennsylvania,15272,,Yes,Manufacturing,CHEME:CE:CS:EE:IOE:MFE:MSE:ME:,Full-time:Summer Internship:,Bachelors:,West Coast:Northeast:Midwest:Southeast:,www.ppgrecruiting.com,2,3,Tuesday September 24,No,"PPG Industries' vision is to continue to be the world’s leading coatings and specialty products company. Founded in 1883, PPG has global headquarters in Pittsburgh and operates in nearly 70 countries around the world. Sales in 2012 were $15.2 billion. PPG shares are traded on the New York Stock Exchange (symbol: PPG). For more information, visit www.ppg.com.",2 Pleasant Street,,Pawtucket,Rhode Island,2860,,,6/19/2013 13:50,6/21/2013 15:02,EECS
108,157,2013,"Pratt & Miller Engineering & Fabrication, Inc.",www.prattmiller.com,Dena Callahan,dcallahan@prattmiller.com,248-446-9800,29600 WK Smith Drive,,New Hudson,Michigan,48165,,No,Automotive & Transport Equipment,AERO:AUTO:CE:CS:EE:MFE:ME:,Full-time:Summer Internship:,Masters:Bachelors:,Northwest:,,1,2,Monday September 23,No,"For over 20 years Pratt & Miller has used the world’s race tracks as technology proving grounds to develop many race programs, including Corvette Racing.  As a dominant force in professional motorsports, our proven formula of people, process and technology has evolved Pratt & Miller’s world-renowned motorsports powerhouse, into a full-service engineering company with a global customer base in the Defense, Automotive, and Powersports industries.",29600 WK Smith Drive,,New Hudson,Michigan,48165,,,5/8/2013 6:47,5/8/2013 6:47,EECS
310,376,2013,Pratt & Whitney,www.prattcareers.com,Amy Plouff,amy.plouff@pw.utc.com,860-565-5141,400 Main Street,MS 104-21,"East Hartford,",Connecticut,6118,linda.sullivan@pw.utc.com,Yes,Aerospace,AERO:MSE:ME:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,Northeast:,www.prattcareers.com,2,5,Monday September 23,No,"At Pratt & Whitney each one of more than 35,000 employees is working toward the next world-changing technology; the next sustainable green initiative; the next contribution of skill, talent and knowledge. Join our team and power us to the next opportunity…the next big thing. With your help, we will determine what's next.",,,,none,,,,8/27/2013 5:20,8/27/2013 5:20,EECS
163,217,2013,"Praxair, Inc.",www.praxair.com,Julie Westerman,julie_westerman@praxair.com,716-879-2457,175 East Park Drive,,Tonawanda,New York,14150,,Yes,Research & Development,BME:CHEME:CIVIL:IOE:MSE:ME:,Full-time:,PhD:Masters:,Northeast:,"www.praxair.com/careers.   For Ph.D. level engineering students, apply for Req. #1200142;   for Master's level engineering students, apply to Req. #1200144. Thank you.",1,2,Tuesday September 24,Yes,"Praxair, Inc. is a Fortune 250 chemical company, which supplies gases and advanced technologies to a wide variety of industries.  We are the largest industrial gases company in North and South America and one of the largest in the world.  Praxair has operations in more than 30 countries, and 2011 sales exceeded $11 billion.",175 East Park Drive,103/103A,Tonawanda,New York,14150,,,5/30/2013 9:24,5/30/2013 9:24,EECS
